series_index,series_title,question_number,level,points,prompt,image_url,audio_url,image_local_path,audio_local_path,A,B,C,D,correct_answer_text,correct_letter
35,Série 34,30,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139441991-k16dx1.mp3,,tcf_oral_output\audios\series_35_q30.mp3,Il a besoin d’être perfectionné.,Il fonctionne pour les romans.,Il peut adapter la ponctuation.,Il sert aux spécialistes du métier.,Il a besoin d’être perfectionné.,A
35,Série 34,31,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139439333-86sspl.mp3,,tcf_oral_output\audios\series_35_q31.mp3,Comparer les mouvements des galaxies.,Étudier les trajectoires des déchets cosmiques.,Prévenir les risques de chute de météorites.,s'entraîner pour des voyages interplanétaires.,Étudier les trajectoires des déchets cosmiques.,B
35,Série 34,32,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139441669-f4e9xm.mp3,,tcf_oral_output\audios\series_35_q32.mp3,L’absence de formes d’altruisme.,La place accordée à l’apparence.,La superficialité des relations.,Le manque d’estime de soi.,Le manque d’estime de soi.,D
35,Série 34,33,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139438892-9o2fbv.mp3,,tcf_oral_output\audios\series_35_q33.mp3,Comme la possibilité de s’évader dans d’autres vies.,Comme la réalisation d’un rêve d’enfance.,Comme le moyen d’être le centre de l’attention.,Comme le reflet d’un caractère authentique.,Comme le reflet d’un caractère authentique.,D
35,Série 34,34,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139440085-lj7res.mp3,,tcf_oral_output\audios\series_35_q34.mp3,Ils concernent des investissements à long terme.,Ils impliquent des associations à but non lucratif.,Ils offrent des opportunités de bénéfices élevés.,Ils prennent en considération le facteur social.,Ils prennent en considération le facteur social.,D
35,Série 34,35,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139438641-sl3n22.mp3,,tcf_oral_output\audios\series_35_q35.mp3,L’action politique doit s’appuyer sur les conclusions scientifiques.,La criminalité est en baisse dans les agglomérations modernes.,La croissance urbaine est un danger pour l’écologie.,La violence est indépendante de la densité humaine.,La violence est indépendante de la densité humaine.,D
35,Série 34,36,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139440148-ctcrh5.mp3,,tcf_oral_output\audios\series_35_q36.mp3,Elles réapprennent certains gestes.,Elles rencontrent d’autres joueurs.,Elles se réintègrent à la communauté.,Elles stimulent leurs facultés cérébrales.,Elles stimulent leurs facultés cérébrales.,D
35,Série 34,37,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139440766-yml467.mp3,,tcf_oral_output\audios\series_35_q37.mp3,Pour mettre en pratique ses connaissances.,Pour opérer une reconversion professionnelle.,Pour pouvoir rembourser son emprunt.,Pour vivre quelques années à l’étranger.,Pour pouvoir rembourser son emprunt.,C
35,Série 34,38,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139439491-w5hlgh.mp3,,tcf_oral_output\audios\series_35_q38.mp3,Sur l’étroite collaboration avec les équipes locales.,Sur la formation des employés expatriés.,Sur la prédominance de bénévoles dans chaque pays.,Sur le montant élevé des bénéfices réalisés.,Sur l’étroite collaboration avec les équipes locales.,A
35,Série 34,39,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139441350-9sqlnp.mp3,,tcf_oral_output\audios\series_35_q39.mp3,Acheter des livres sur le bonheur rend heureux.,Chacun de nous est prédisposé au bonheur.,Des cours de bonheur s’imposent dès l’enfance.,L’accès au bonheur nécessite du travail.,L’accès au bonheur nécessite du travail.,D
36,Série 35,1,A1,3,"Écoutez les 4 propositions, choisissez celle qui correspond à l’image.",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139449919-uzdc7g.png,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139451041-e1o9ss.mp3,tcf_oral_output\images\series_36_q01.png,tcf_oral_output\audios\series_36_q01.mp3,,,,,B,B
36,Série 35,2,A1,3,"Écoutez les 4 propositions, choisissez celle qui correspond à l’image.",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139446322-taz66k.webp,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139449313-ca5o4y.mp3,tcf_oral_output\images\series_36_q02.webp,tcf_oral_output\audios\series_36_q02.mp3,,,,,C,C
36,Série 35,3,A1,3,"Écoutez les 4 propositions, choisissez celle qui correspond à l’image.",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139449635-esd1ia.png,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139450837-9rh3wb.mp3,tcf_oral_output\images\series_36_q03.png,tcf_oral_output\audios\series_36_q03.mp3,,,,,A,A
36,Série 35,4,A1,3,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447191-ai2r1v.mp3,,tcf_oral_output\audios\series_36_q04.mp3,,,,,C,C
36,Série 35,5,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447279-lfiudk.mp3,,tcf_oral_output\audios\series_36_q05.mp3,,,,,C,C
36,Série 35,6,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447648-lx774s.mp3,,tcf_oral_output\audios\series_36_q06.mp3,,,,,D,D
36,Série 35,7,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447740-q1tzia.mp3,,tcf_oral_output\audios\series_36_q07.mp3,,,,,B,B
36,Série 35,8,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448606-ukh1ol.mp3,,tcf_oral_output\audios\series_36_q08.mp3,,,,,A,A
36,Série 35,9,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447050-jddtua.mp3,,tcf_oral_output\audios\series_36_q09.mp3,À l’opéra.,Au cabaret.,Au cinéma.,Au théâtre.,Au cinéma.,C
36,Série 35,10,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448191-sktksb.mp3,,tcf_oral_output\audios\series_36_q10.mp3,Acheter un plan.,Prendre un train.,Trouver un hôtel.,Visiter un musée.,Prendre un train.,B
36,Série 35,11,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139446470-4wb5vu.mp3,,tcf_oral_output\audios\series_36_q11.mp3,S’inscrire sur place.,Téléphoner.,Envoyer un courrier.,Utiliser internet.,Utiliser internet.,D
36,Série 35,12,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447474-sgt66d.mp3,,tcf_oral_output\audios\series_36_q12.mp3,Utiliser la salle informatique.,Mettre à jour sa carte d’étudiant.,Prendre une photo pour sa carte d’étudiant.,Trouver le code d’accès à la salle.,Utiliser la salle informatique.,A
36,Série 35,13,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447067-cw0nlz.mp3,,tcf_oral_output\audios\series_36_q13.mp3,Pour lui conseiller d’aller voir un médecin.,Pour lui dire qu’elle sera un peu en retard.,Pour lui proposer un film qu’elle veut voir.,Pour lui rappeler une chose importante.,Pour lui rappeler une chose importante.,D
36,Série 35,14,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447421-m4lcyd.mp3,,tcf_oral_output\audios\series_36_q14.mp3,Être inscrit dans une université.,Avoir le Baccalauréat.,Avoir terminé des études de master.,Avoir une expérience professionnelle préalable.,Avoir le Baccalauréat.,B
36,Série 35,15,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448018-1ud38s.mp3,,tcf_oral_output\audios\series_36_q15.mp3,Au bureau.,Au cinéma.,Au restaurant.,Au théâtre.,Au restaurant.,C
36,Série 35,16,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447663-gg247b.mp3,,tcf_oral_output\audios\series_36_q16.mp3,Pour commander un nouveau canapé-lit.,Pour exiger l’annulation de sa commande.,Pour demander un échange de marchandise.,Pour se plaindre d’une commande non livrée.,Pour se plaindre d’une commande non livrée.,D
36,Série 35,17,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447804-fbspx2.mp3,,tcf_oral_output\audios\series_36_q17.mp3,Comment diminuer la consommation d’énergie.,Comment il faut appliquer les conseils des experts.,Comment la santé est influencée par le calendrier.,Comment se protèger des maladies contagieuses.,Comment la santé est influencée par le calendrier.,C
36,Série 35,18,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447133-ii25l7.mp3,,tcf_oral_output\audios\series_36_q18.mp3,D’annuler une réunion.,D’informer de son retard.,De recevoir un client.,De reporter un entretien.,D’informer de son retard.,B
36,Série 35,19,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448815-33gsci.mp3,,tcf_oral_output\audios\series_36_q19.mp3,Les conditions de recrutement sont plus difficiles aujourd’hui.,Les étudiants ignorent le fonctionnement de l’entreprise.,Les jeunes étaient préparés plus sérieusement dans le passé.,Les patrons actuels ont un degré d’exigence trop élevé.,Les conditions de recrutement sont plus difficiles aujourd’hui.,A
36,Série 35,20,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139449016-9c2t3y.mp3,,tcf_oral_output\audios\series_36_q20.mp3,Il est possible qu’il soit renvoyé.,Il est renvoyé définitivement.,Il va commencer sa période d’essai.,Il va être embauché définitivement.,Il est possible qu’il soit renvoyé.,A
36,Série 35,21,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448998-9x0itx.mp3,,tcf_oral_output\audios\series_36_q21.mp3,Le promoteur a oublié de prévenir la compagnie de téléphone.,Le réseau téléphonique du nouvel immeuble est déjà saturé.,Les travaux nécessaires ne sont pas encore achevés.,La compagnie de téléphone manque de personnel pour le faire.,Les travaux nécessaires ne sont pas encore achevés.,C
36,Série 35,22,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448071-u4sowc.mp3,,tcf_oral_output\audios\series_36_q22.mp3,Elle accepte de garder le chien.,Elle refuse de garder le chien.,Elle propose de trouver une autre solution.,Elle demande des excuses.,Elle refuse de garder le chien.,B
36,Série 35,23,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139446842-nrc5oh.mp3,,tcf_oral_output\audios\series_36_q23.mp3,Que l’homme soit parti seul en vacances.,Que l’homme ait progressé au golf.,Que l’homme lui ait envoyé une carte.,Que l’homme se soit mis à faire du sport.,Que l’homme se soit mis à faire du sport.,D
36,Série 35,24,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448697-hm7zsm.mp3,,tcf_oral_output\audios\series_36_q24.mp3,L’écologie.,La puissance.,La sécurité.,Les équipements.,Les équipements.,D
36,Série 35,25,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139446519-yc6jjp.mp3,,tcf_oral_output\audios\series_36_q25.mp3,Pour limiter le temps passé devant la télévision.,Pour améliorer les performances scolaires de l’enfant.,Pour respecter les obligations légales de parentalité.,Pour façonner la personnalité de l’enfant.,Pour façonner la personnalité de l’enfant.,D
36,Série 35,26,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447705-ns93uw.mp3,,tcf_oral_output\audios\series_36_q26.mp3,Il trouve que cela lui coûte trop cher.,Il pense que cela ne lui est plus utile.,Il trouve que l’augmentation est injustifiée.,Il pense qu’il aurait dû être prévenu.,Il pense qu’il aurait dû être prévenu.,D
36,Série 35,27,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447951-jwf2r4.mp3,,tcf_oral_output\audios\series_36_q27.mp3,Leur intérêt pour les méthodes minimalistes.,Leur participation à la même émission de radio.,Leur processus créatif pour développer des projets.,Les avis qu’ils partagent au sujet de l’école.,Les avis qu’ils partagent au sujet de l’école.,D
36,Série 35,28,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448967-o96a4j.mp3,,tcf_oral_output\audios\series_36_q28.mp3,Être insistant pour augmenter les ventes.,Ignorer les clients pour leur donner de l’espace.,Assister de façon discrète le client.,Se concentrer sur l’arrangement des produits.,Assister de façon discrète le client.,C
36,Série 35,29,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447923-mr9bof.mp3,,tcf_oral_output\audios\series_36_q29.mp3,De maigrir plus rapidement.,De manger sans compter.,De s’entraîner moins souvent.,De vivre plus longtemps.,De maigrir plus rapidement.,A
36,Série 35,30,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447777-refmiq.mp3,,tcf_oral_output\audios\series_36_q30.mp3,Ils habitent plus longtemps en location.,Ils perçoivent un salaire plus élevé.,Ils s’investissent dans des associations.,Ils sont tentés par les dépenses.,Ils sont tentés par les dépenses.,D
36,Série 35,31,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448762-d6w9wb.mp3,,tcf_oral_output\audios\series_36_q31.mp3,"Pendant le match, sur le terrain.",Ils préfèrent intervenir après la fin du match.,À chaque pause de jeu.,Exclusivement à la mi-temps.,Ils préfèrent intervenir après la fin du match.,B
36,Série 35,32,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447218-c2qx8t.mp3,,tcf_oral_output\audios\series_36_q32.mp3,L’utilisation de la musique dans les programmes télévisés.,Les copies gratuites sur internet.,La diffusion non autorisée en radio.,Le partage de CD entre particuliers.,Les copies gratuites sur internet.,B
36,Série 35,33,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448532-vhy1qq.mp3,,tcf_oral_output\audios\series_36_q33.mp3,Il affecte uniquement les régions polaires.,Il change notre quotidien et menace des saisons entières.,Il est un phénomène lointain sans impact direct.,Il peut être complètement évité si on agit maintenant.,Il peut être complètement évité si on agit maintenant.,D
36,Série 35,34,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139449058-o5nu7s.mp3,,tcf_oral_output\audios\series_36_q34.mp3,Ils sont satisfaits de l’espace de leur nouvelle habitation.,Ils ont un souci de l’intégration.,Ils regrettent le manque de culture à Montpellier.,Ils se plaignent du climat.,Ils ont un souci de l’intégration.,B
36,Série 35,35,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448945-2rtm3n.mp3,,tcf_oral_output\audios\series_36_q35.mp3,"Problème de communication, aucun moyen de sensibiliser les écologistes.",• B Le lien avec la forêt est bien établi grâce aux efforts continus.,Les associations forestières sont suffisamment réparties pour couvrir les besoins de sensibilisation.,La population urbaine est totalement engagée avec l’industrie forestière.,"Problème de communication, aucun moyen de sensibiliser les écologistes.",A
36,Série 35,36,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139448441-n649pp.mp3,,tcf_oral_output\audios\series_36_q36.mp3,Installer des fontaines d’eau purifiée dans les villages.,Encadrer les projets locaux pour créer des activités économiques.,Distribuer gratuitement de l’eau potable.,Construire des infrastructures de santé.,Encadrer les projets locaux pour créer des activités économiques.,B
36,Série 35,37,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447723-cb3kaa.mp3,,tcf_oral_output\audios\series_36_q37.mp3,D’un citadin original.,D’un cuisinier renommé.,D’un historien passionné.,D’un homme préhistorique.,D’un citadin original.,A
36,Série 35,38,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139447851-1ty0mt.mp3,,tcf_oral_output\audios\series_36_q38.mp3,Ils font l’objet de manipulations douteuses par les pollueurs.,Ils répondent à des critères insuffisamment exigeants.,Ils sont destinés à justifier les politiques économiques.,Ils sont publiés par des organismes liés aux entreprises.,Ils sont publiés par des organismes liés aux entreprises.,D
36,Série 35,39,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139450159-uvj9rb.mp3,,tcf_oral_output\audios\series_36_q39.mp3,Améliorer la présentation des produits.,Augmenter le nombre de clients.,Multiplier les points de vente .,Maintenir des tarifs compétitifs.,Maintenir des tarifs compétitifs.,D
37,Série 36,1,A1,3,"Écoutez les 4 propositions, choisissez celle qui correspond à l’image.",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139456265-23v3zz.png,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139457595-t81cy0.mp3,tcf_oral_output\images\series_37_q01.png,tcf_oral_output\audios\series_37_q01.mp3,,,,,A,A
37,Série 36,2,A1,3,"Écoutez les 4 propositions, choisissez celle qui correspond à l’image.",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139453514-gvpqkc.jpg,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139457119-b0q3y1.mp3,tcf_oral_output\images\series_37_q02.jpg,tcf_oral_output\audios\series_37_q02.mp3,,,,,D,D
37,Série 36,3,A1,3,"Écoutez les 4 propositions, choisissez celle qui correspond à l’image.",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139456627-b0tuqb.png,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139457955-6ea7na.mp3,tcf_oral_output\images\series_37_q03.png,tcf_oral_output\audios\series_37_q03.mp3,,,,,A,A
37,Série 36,4,A1,3,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455507-i29h81.mp3,,tcf_oral_output\audios\series_37_q04.mp3,,,,,D,D
37,Série 36,5,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455588-v7yvmf.mp3,,tcf_oral_output\audios\series_37_q05.mp3,,,,,A,A
37,Série 36,6,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455306-8635az.mp3,,tcf_oral_output\audios\series_37_q06.mp3,,,,,D,D
37,Série 36,7,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455768-ss3c20.mp3,,tcf_oral_output\audios\series_37_q07.mp3,D’un prochain déménagement.,De sport pour le week-end.,De vacances en famille.,D’un problème de santé.,De vacances en famille.,C
37,Série 36,8,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139453045-pwyw6g.mp3,,tcf_oral_output\audios\series_37_q08.mp3,Il veut de l’aide.,Il veut travailler seul.,Il veut manger.,Il veut reporter son travail.,Il veut travailler seul.,B
37,Série 36,9,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139454885-twmxr4.mp3,,tcf_oral_output\audios\series_37_q09.mp3,Ils coûtent cher au pays.,Ils ont une santé fragile.,Ils sont difficiles à nourrir.,Ils sont protégés par l’État.,Ils sont protégés par l’État.,D
37,Série 36,10,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139453914-x7cpga.mp3,,tcf_oral_output\audios\series_37_q10.mp3,Elle a raté le réveil.,Elle a raté le bus.,Elle n’a pas trouvé de taxi,Elle n’a pas de voiture.,Elle n’a pas de voiture.,D
37,Série 36,11,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139454913-wgb4qh.mp3,,tcf_oral_output\audios\series_37_q11.mp3,Les spécialités culinaires qu’elle a dégustées.,Les paysages qu’elle a explorés.,Les personnes qu’elle a rencontrées.,Son projet artistique.,Son projet artistique.,D
37,Série 36,12,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455028-t73p0a.mp3,,tcf_oral_output\audios\series_37_q12.mp3,Les cours ne sont pas proposés le soir.,Il doit parler avec son responsable.,Le coût des cours est trop élevé.,Le professeur n’est pas compétent.,Il doit parler avec son responsable.,B
37,Série 36,13,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455378-rm3aor.mp3,,tcf_oral_output\audios\series_37_q13.mp3,La création d’un réseau de médiateurs.,Le financement nécessaire aux médiateurs.,Le partage d’expériences entre médiateurs.,Le rôle des médiateurs en milieu scolaire.,Le rôle des médiateurs en milieu scolaire.,D
37,Série 36,14,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139454545-58tg0a.mp3,,tcf_oral_output\audios\series_37_q14.mp3,Féliciter les acteurs dans leur loge.,Remettre un vêtement au vestiaire.,Retourner à la salle de spectacle.,S’informer sur la programmation.,Remettre un vêtement au vestiaire.,B
37,Série 36,15,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139453281-s0cq6m.mp3,,tcf_oral_output\audios\series_37_q15.mp3,D’essayer un vêtement près du corps.,De changer la taille de l’article choisi.,De changer la taille de l’article choisi.,De compléter son achat avec un pull.,D’essayer un vêtement près du corps.,A
37,Série 36,16,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455162-hv63pn.mp3,,tcf_oral_output\audios\series_37_q16.mp3,La crise de l’économie mondiale.,L’accroissement de la population.,Les nouvelles règles d’hygiène.,Les récentes découvertes médicales.,L’accroissement de la population.,B
37,Série 36,17,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139454357-p4txkj.mp3,,tcf_oral_output\audios\series_37_q17.mp3,Il espère obtenir une bourse d’études.,Il espère que sa femme pourra venir au Canada.,Il espère déménager au Niger.,Il espère que sa femme pourra étudier au Canada.,Il espère que sa femme pourra venir au Canada.,B
37,Série 36,18,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455097-bb2yv8.mp3,,tcf_oral_output\audios\series_37_q18.mp3,Il veut obtenir des renseignements.,ll cherche à joindre la directrice.,ll désire visiter les locaux disponibles.,II souhaite participer à un congrès.,Il veut obtenir des renseignements.,A
37,Série 36,19,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139453306-sa9n5y.mp3,,tcf_oral_output\audios\series_37_q19.mp3,D’annuler une réunion.,D’informer de son retard.,De recevoir un client.,De reporter un entretien.,D’informer de son retard.,B
37,Série 36,20,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139453191-ahxcah.mp3,,tcf_oral_output\audios\series_37_q20.mp3,Elle va appeler le locataire.,Elle va attendre un petit peu.,Elle va refuser le paiement.,Elle va revenir une autre fois.,Elle va attendre un petit peu.,B
37,Série 36,21,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139454406-ldzfz9.mp3,,tcf_oral_output\audios\series_37_q21.mp3,D’un projet de voyage.,D’un changement de travail.,D’un futur déménagement.,D’une sortie au cinéma.,D’un projet de voyage.,A
37,Série 36,22,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455274-4umqk6.mp3,,tcf_oral_output\audios\series_37_q22.mp3,D’attribuer à la lecture le statut de loisir.,De favoriser la lecture en autonomie.,De limiter la lecture d’histoires illustrées.,De sélectionner des lectures classiques.,D’attribuer à la lecture le statut de loisir.,A
